"fpr","tpr"
1,1
0.99746835443038,1
0.994936708860759,1
0.992405063291139,1
0.989873417721519,1
0.987341772151899,1
0.974683544303797,1
0.972151898734177,1
0.967088607594937,1
0.962025316455696,1
0.956962025316456,1
0.949367088607595,1
0.931645569620253,1
0.929113924050633,1
0.924050632911392,1
0.916455696202532,1
0.90126582278481,1
0.893670886075949,1
0.883544303797468,1
0.873417721518987,1
0.858227848101266,1
0.832911392405063,1
0.817721518987342,1
0.79746835443038,1
0.784810126582278,1
0.769620253164557,1
0.756962025316456,1
0.751898734177215,1
0.731645569620253,1
0.726582278481013,0.997109826589595
0.711392405063291,0.997109826589595
0.69620253164557,0.997109826589595
0.675949367088608,0.994219653179191
0.653164556962025,0.994219653179191
0.630379746835443,0.994219653179191
0.605063291139241,0.994219653179191
0.587341772151899,0.991329479768786
0.574683544303797,0.988439306358382
0.559493670886076,0.985549132947977
0.529113924050633,0.982658959537572
0.511392405063291,0.979768786127168
0.49620253164557,0.976878612716763
0.481012658227848,0.965317919075145
0.460759493670886,0.96242774566474
0.435443037974684,0.956647398843931
0.417721518987342,0.942196531791908
0.4,0.942196531791908
0.387341772151899,0.936416184971098
0.362025316455696,0.921965317919075
0.344303797468354,0.919075144508671
0.311392405063291,0.910404624277457
0.29873417721519,0.901734104046243
0.275949367088608,0.893063583815029
0.263291139240506,0.872832369942196
0.237974683544304,0.864161849710983
0.207594936708861,0.846820809248555
0.19493670886076,0.838150289017341
0.179746835443038,0.823699421965318
0.167088607594937,0.809248554913295
0.167088607594937,0.777456647398844
0.144303797468354,0.763005780346821
0.134177215189873,0.739884393063584
0.124050632911392,0.710982658959538
0.111392405063291,0.69364161849711
0.0987341772151898,0.673410404624277
0.0860759493670886,0.664739884393064
0.0734177215189873,0.641618497109827
0.0658227848101266,0.627167630057804
0.0607594936708861,0.61849710982659
0.0556962025316455,0.606936416184971
0.0556962025316455,0.604046242774566
0.0506329113924051,0.578034682080925
0.0481012658227848,0.563583815028902
0.040506329113924,0.549132947976879
0.0379746835443038,0.546242774566474
0.0329113924050632,0.53757225433526
0.0253164556962026,0.511560693641618
0.020253164556962,0.482658959537572
0.0177215189873418,0.468208092485549
0.0151898734177215,0.459537572254335
0.0151898734177215,0.442196531791907
0.0151898734177215,0.430635838150289
0.0126582278481012,0.421965317919075
0.0126582278481012,0.416184971098266
0.0126582278481012,0.401734104046243
0.0101265822784811,0.378612716763006
0.0075949367088608,0.372832369942197
0.0075949367088608,0.358381502890173
0.0075949367088608,0.335260115606936
0.00506329113924053,0.329479768786127
0.00253164556962027,0.317919075144509
0.00253164556962027,0.312138728323699
0.00253164556962027,0.297687861271676
0.00253164556962027,0.286127167630058
0.00253164556962027,0.280346820809249
0.00253164556962027,0.274566473988439
0,0.271676300578035
0,0.265895953757225
0,0.260115606936416
0,0.254335260115607
0,0.251445086705202
0,0.245664739884393
0,0.236994219653179
0,0.23121387283237
0,0.213872832369942
0,0.19364161849711
0,0.187861271676301
0,0.182080924855491
0,0.179190751445087
0,0.170520231213873
0,0.167630057803468
0,0.15606936416185
0,0.153179190751445
0,0.15028901734104
0,0.132947976878613
0,0.121387283236994
0,0.115606936416185
0,0.0982658959537572
0,0.0867052023121387
0,0.0809248554913295
0,0.0780346820809249
0,0.0722543352601156
0,0.0664739884393064
0,0.0578034682080925
0,0.0520231213872832
0,0.046242774566474
0,0.0433526011560694
0,0.0404624277456647
0,0.0346820809248555
0,0.0289017341040462
0,0.0202312138728324
0,0.0144508670520231
0,0.00867052023121387
0,0.00578034682080925
0,0.00289017341040462
0,0
