"fpr","tpr"
1,1
0.99746835443038,1
0.994936708860759,1
0.992405063291139,1
0.989873417721519,1
0.987341772151899,1
0.984810126582279,1
0.982278481012658,1
0.979746835443038,1
0.977215189873418,1
0.974683544303797,1
0.972151898734177,1
0.969620253164557,1
0.967088607594937,1
0.964556962025316,1
0.962025316455696,1
0.954430379746835,1
0.949367088607595,1
0.946835443037975,1
0.941772151898734,1
0.939240506329114,1
0.936708860759494,1
0.934177215189873,1
0.929113924050633,1
0.926582278481013,1
0.924050632911392,1
0.918987341772152,1
0.911392405063291,1
0.90126582278481,1
0.89620253164557,1
0.893670886075949,1
0.891139240506329,1
0.888607594936709,1
0.886075949367089,1
0.883544303797468,1
0.878481012658228,1
0.875949367088608,1
0.873417721518987,1
0.868354430379747,1
0.863291139240506,1
0.860759493670886,1
0.858227848101266,1
0.853164556962025,1
0.850632911392405,1
0.848101265822785,1
0.845569620253165,1
0.843037974683544,1
0.840506329113924,1
0.837974683544304,1
0.835443037974684,1
0.832911392405063,1
0.830379746835443,1
0.827848101265823,1
0.825316455696202,1
0.822784810126582,1
0.815189873417722,1
0.812658227848101,1
0.810126582278481,1
0.807594936708861,1
0.80506329113924,1
0.80253164556962,1
0.79746835443038,1
0.79493670886076,1
0.792405063291139,1
0.789873417721519,1
0.784810126582278,1
0.779746835443038,1
0.777215189873418,1
0.774683544303797,1
0.772151898734177,1
0.767088607594937,1
0.756962025316456,1
0.754430379746835,1
0.749367088607595,1
0.746835443037975,1
0.744303797468354,1
0.739240506329114,1
0.736708860759494,1
0.734177215189873,1
0.731645569620253,1
0.726582278481013,1
0.721518987341772,1
0.718987341772152,1
0.716455696202532,1
0.711392405063291,1
0.706329113924051,1
0.69620253164557,1
0.686075949367089,1
0.678481012658228,1
0.673417721518987,1
0.663291139240506,1
0.660759493670886,1
0.655696202531646,1
0.653164556962025,1
0.648101265822785,1
0.637974683544304,1
0.630379746835443,1
0.625316455696203,1
0.622784810126582,1
0.620253164556962,1
0.612658227848101,1
0.607594936708861,1
0.60253164556962,0.997109826589595
0.587341772151899,0.997109826589595
0.579746835443038,0.997109826589595
0.574683544303797,0.997109826589595
0.569620253164557,0.997109826589595
0.567088607594937,0.997109826589595
0.562025316455696,0.997109826589595
0.551898734177215,0.997109826589595
0.541772151898734,0.997109826589595
0.539240506329114,0.997109826589595
0.534177215189873,0.997109826589595
0.529113924050633,0.997109826589595
0.526582278481013,0.997109826589595
0.516455696202532,0.997109826589595
0.513924050632911,0.997109826589595
0.508860759493671,0.997109826589595
0.50379746835443,0.997109826589595
0.491139240506329,0.997109826589595
0.488607594936709,0.997109826589595
0.481012658227848,0.997109826589595
0.478481012658228,0.997109826589595
0.473417721518987,0.997109826589595
0.465822784810127,0.997109826589595
0.455696202531646,0.997109826589595
0.453164556962025,0.997109826589595
0.450632911392405,0.997109826589595
0.440506329113924,0.997109826589595
0.435443037974684,0.997109826589595
0.432911392405063,0.997109826589595
0.427848101265823,0.997109826589595
0.427848101265823,0.994219653179191
0.425316455696203,0.994219653179191
0.415189873417722,0.994219653179191
0.40253164556962,0.991329479768786
0.394936708860759,0.991329479768786
0.392405063291139,0.991329479768786
0.379746835443038,0.991329479768786
0.377215189873418,0.988439306358382
0.369620253164557,0.988439306358382
0.367088607594937,0.988439306358382
0.364556962025317,0.988439306358382
0.362025316455696,0.988439306358382
0.359493670886076,0.988439306358382
0.354430379746835,0.988439306358382
0.346835443037975,0.988439306358382
0.341772151898734,0.988439306358382
0.331645569620253,0.988439306358382
0.326582278481013,0.988439306358382
0.311392405063291,0.988439306358382
0.306329113924051,0.988439306358382
0.30379746835443,0.988439306358382
0.29620253164557,0.988439306358382
0.286075949367089,0.988439306358382
0.278481012658228,0.988439306358382
0.273417721518987,0.988439306358382
0.270886075949367,0.988439306358382
0.268354430379747,0.988439306358382
0.260759493670886,0.985549132947977
0.243037974683544,0.985549132947977
0.235443037974684,0.985549132947977
0.225316455696203,0.985549132947977
