"fpr","tpr"
1,1
0.99746835443038,1
0.994936708860759,1
0.992405063291139,1
0.989873417721519,1
0.987341772151899,1
0.984810126582279,1
0.982278481012658,1
0.979746835443038,1
0.977215189873418,1
0.974683544303797,1
0.972151898734177,1
0.969620253164557,1
0.967088607594937,1
0.964556962025316,1
0.962025316455696,1
0.959493670886076,1
0.956962025316456,1
0.954430379746835,1
0.951898734177215,1
0.949367088607595,1
0.946835443037975,1
0.944303797468354,1
0.941772151898734,1
0.939240506329114,1
0.936708860759494,1
0.934177215189873,1
0.931645569620253,1
0.929113924050633,1
0.926582278481013,1
0.924050632911392,1
0.921518987341772,1
0.918987341772152,1
0.916455696202532,1
0.913924050632911,1
0.911392405063291,1
0.908860759493671,1
0.906329113924051,1
0.90379746835443,1
0.90126582278481,1
0.89873417721519,1
0.89620253164557,1
0.893670886075949,1
0.891139240506329,1
0.888607594936709,1
0.886075949367089,1
0.883544303797468,1
0.881012658227848,1
0.878481012658228,1
0.875949367088608,1
0.873417721518987,1
0.870886075949367,1
0.868354430379747,1
0.865822784810127,1
0.863291139240506,1
0.860759493670886,1
0.858227848101266,1
0.855696202531646,1
0.853164556962025,1
0.850632911392405,1
0.848101265822785,1
0.845569620253165,1
0.843037974683544,1
0.840506329113924,1
0.837974683544304,1
0.835443037974684,1
0.832911392405063,1
0.830379746835443,1
0.827848101265823,1
0.825316455696202,1
0.822784810126582,1
0.820253164556962,1
0.817721518987342,1
0.815189873417722,1
0.812658227848101,1
0.810126582278481,1
0.807594936708861,1
0.80506329113924,1
0.80253164556962,1
0.8,1
0.79746835443038,1
0.79493670886076,1
0.792405063291139,1
0.789873417721519,1
0.787341772151899,1
0.784810126582278,1
0.782278481012658,1
0.779746835443038,1
0.777215189873418,1
0.774683544303797,1
0.772151898734177,1
0.769620253164557,1
0.767088607594937,1
0.764556962025316,1
0.762025316455696,1
0.759493670886076,1
0.756962025316456,1
0.754430379746835,1
0.751898734177215,1
0.749367088607595,1
0.746835443037975,1
0.744303797468354,1
0.741772151898734,1
0.739240506329114,1
0.736708860759494,1
0.734177215189873,1
0.731645569620253,1
0.729113924050633,1
0.726582278481013,1
0.724050632911392,1
0.721518987341772,1
0.718987341772152,1
0.716455696202532,1
0.713924050632911,1
0.711392405063291,1
0.708860759493671,1
0.706329113924051,1
0.70379746835443,1
0.70126582278481,1
0.69873417721519,1
0.69620253164557,1
0.693670886075949,1
0.691139240506329,1
0.688607594936709,1
0.686075949367089,1
0.683544303797468,1
0.681012658227848,1
0.678481012658228,1
0.675949367088608,1
0.673417721518987,1
0.670886075949367,1
0.668354430379747,1
0.665822784810127,1
0.663291139240506,1
0.660759493670886,1
0.658227848101266,1
0.655696202531646,1
0.653164556962025,1
0.650632911392405,1
0.648101265822785,1
0.645569620253165,1
0.643037974683544,1
0.640506329113924,1
0.637974683544304,1
0.635443037974684,1
0.632911392405063,1
0.630379746835443,1
0.627848101265823,1
0.625316455696203,1
0.622784810126582,1
0.620253164556962,1
0.617721518987342,1
0.615189873417721,1
0.612658227848101,1
0.610126582278481,1
0.607594936708861,1
0.605063291139241,1
0.60253164556962,1
0.6,1
0.59746835443038,1
0.592405063291139,1
0.589873417721519,1
0.587341772151899,1
0.584810126582278,1
0.582278481012658,1
0.579746835443038,1
0.577215189873418,1
0.574683544303797,1
0.572151898734177,1
0.564556962025316,1
0.562025316455696,1
0.559493670886076,1
0.556962025316456,1
0.554430379746836,1
0.551898734177215,1
0.549367088607595,1
0.546835443037975,1
0.544303797468354,1
0.541772151898734,1
0.539240506329114,1
0.536708860759494,1
0.534177215189873,1
0.531645569620253,1
0.529113924050633,1
0.526582278481013,1
0.524050632911392,1
0.521518987341772,1
0.518987341772152,1
0.516455696202532,1
0.513924050632911,1
0.513924050632911,0.997109826589595
0.511392405063291,0.997109826589595
0.508860759493671,0.997109826589595
0.506329113924051,0.997109826589595
0.50379746835443,0.997109826589595
0.50126582278481,0.997109826589595
0.49873417721519,0.997109826589595
