"fpr","tpr"
1,1
0.997237569060773,1
0.994475138121547,1
0.99171270718232,1
0.988950276243094,1
0.986187845303867,1
0.983425414364641,1
0.980662983425414,1
0.977900552486188,1
0.975138121546961,1
0.972375690607735,1
0.969613259668508,1
0.966850828729282,1
0.964088397790055,1
0.961325966850829,1
0.958563535911602,1
0.955801104972376,1
0.953038674033149,1
0.950276243093923,1
0.947513812154696,1
0.94475138121547,1
0.941988950276243,1
0.939226519337017,1
0.93646408839779,1
0.933701657458563,1
0.930939226519337,1
0.92817679558011,1
0.925414364640884,1
0.922651933701657,1
0.919889502762431,1
0.917127071823204,1
0.914364640883978,1
0.911602209944751,1
0.908839779005525,1
0.906077348066298,1
0.903314917127072,1
0.900552486187845,1
0.897790055248619,1
0.895027624309392,1
0.892265193370166,1
0.889502762430939,1
0.886740331491713,1
0.883977900552486,1
0.88121546961326,1
0.878453038674033,1
0.875690607734807,1
0.87292817679558,1
0.870165745856354,1
0.867403314917127,1
0.864640883977901,1
0.861878453038674,1
0.859116022099447,1
0.856353591160221,1
0.853591160220994,1
0.850828729281768,1
0.848066298342541,1
0.845303867403315,1
0.842541436464088,1
0.839779005524862,1
0.837016574585635,1
0.834254143646409,1
0.831491712707182,1
0.828729281767956,1
0.825966850828729,1
0.823204419889503,1
0.820441988950276,1
0.81767955801105,1
0.814917127071823,1
0.812154696132597,1
0.80939226519337,1
0.806629834254144,1
0.803867403314917,1
0.801104972375691,1
0.798342541436464,1
0.795580110497238,1
0.792817679558011,1
0.790055248618785,1
0.787292817679558,1
0.784530386740331,1
0.781767955801105,1
0.779005524861878,1
0.776243093922652,1
0.773480662983425,1
0.770718232044199,1
0.767955801104972,1
0.765193370165746,1
0.762430939226519,1
0.759668508287293,1
0.756906077348066,1
0.75414364640884,1
0.751381215469613,1
0.748618784530387,1
0.74585635359116,1
0.743093922651934,1
0.740331491712707,1
0.737569060773481,1
0.734806629834254,1
0.732044198895028,1
0.729281767955801,1
0.726519337016575,1
0.723756906077348,1
0.720994475138122,1
0.718232044198895,1
0.715469613259669,1
0.712707182320442,1
0.709944751381215,1
0.707182320441989,1
0.704419889502762,1
0.701657458563536,1
0.698895027624309,1
0.696132596685083,1
0.693370165745856,1
0.69060773480663,1
0.687845303867403,1
0.685082872928177,1
0.68232044198895,1
0.679558011049724,1
0.676795580110497,1
0.674033149171271,1
0.671270718232044,1
0.668508287292818,1
0.665745856353591,1
0.662983425414365,1
0.660220994475138,1
0.657458563535912,1
0.654696132596685,1
0.651933701657459,1
0.649171270718232,1
0.646408839779006,1
0.643646408839779,1
0.640883977900552,1
0.638121546961326,1
0.635359116022099,1
0.632596685082873,1
0.629834254143646,1
0.62707182320442,1
0.624309392265193,1
0.621546961325967,1
0.61878453038674,1
0.616022099447514,1
0.613259668508287,1
0.610497237569061,1
0.607734806629834,1
0.604972375690608,1
0.602209944751381,1
0.599447513812155,1
